func_name,sample_id,qwen3-4B_ires,qwen3-8B_ires,doubao-embedding-vision-251215_ires
UTF16.lastIndexOf,794,0.9570294261416402,0.9707488781306339,0.9331315549908543
SDUInt32.serialize,802,0.832033441602908,0.8111063478883227,0.7467163728875073
SystemOutLoggingTool.debug,824,0.9092179151724391,0.8803663838782387,0.8506631142159403
SparseShortVector.setDimensionality,730,0.9232838309744689,0.9005270222796772,0.7973177057513182
Assert.noNullElements,737,0.9641712378485566,0.9711589867099006,0.933351515117249
TreeScanner.visitCase,740,0.9998675293675668,0.9998902406365051,0.9981512074390261
ChemFileManipulator.getBondCount,669,0.9999125485753203,1.0000000000000002,0.9988400445910448
LocalExecutor.executePlan,815,0.9154716188814067,0.9260650326343759,0.8520241467513456
Preconditions.isNotNull,751,0.983137271381946,0.9759953495594891,0.9407770089409481
HadoopArchives.relPathToRoot,812,0.9368453226093278,0.9243690067263842,0.7838440979654648
AWIPSsatConvention.getAxisType,675,0.8743971217100568,0.9565058682995414,0.8751325204405165
MigrationManager.scheduleActiveMigrationFinalization,739,0.8435535712535744,0.8589981632925481,0.7825688585938371
HeadlessBootstrap.warnAddOnsAndExtensionsNoLongerRunnable,804,0.9777491777806049,0.9794004435259086,0.9493443482416112
MemoryLogger.getMemoryUsageStatsAsString,807,0.9441094990318964,0.9363218080392081,0.8740520941217077
VMath.squareSum,838,0.9883815916880512,0.9887179405758545,0.9705099771152912
Region.getInstance,829,0.8767378847185197,0.8766623971505833,0.7974355734513229
MultiViewOps.split3,720,0.9989461071867138,0.9993782723169657,0.9967303495808868
OrPredicate.setPredicates,725,0.9233365351358387,0.8980638256057095,0.8443040886393575
EnumConstantWriterImpl.getNavSummaryLink,769,0.9851341999039217,0.9946724186402917,0.9813970233452757
VdWRadiusDescriptor.calculate,729,0.9390896704149201,0.9163350865502685,0.8775792033693888
DateIntervalFormat.fallbackFormat,744,0.9135460163068567,0.9322739573144022,0.8029760696884024
DecimalFormatSymbols.setPlusSignString,746,0.9946874422350469,0.9954890037857413,0.9881703462877758
AtomicAllocator.getHostPointer,753,0.9998978937678433,0.9998667637024992,0.9993197126771904
DeviceLocal.clear,789,0.9060949802544774,0.9267145092812931,0.8391562954729381
SerializationUtils.toByteArray,805,0.9492239278641094,0.9499246065688275,0.894292400843182
InMemoryChunkAccumulator.reassemble,756,0.9144727123231742,0.9267875776955558,0.8562384274771018
Version.isBetween,778,0.7648369117205985,0.8656885355235054,0.8118785930779698
RestartStrategyResolving.resolve,827,0.9375884437846947,0.9312155555033248,0.8805451986111996
HashUtil.intHash,793,0.8375761815304551,0.8764578462245908,0.7620419366406385
FilteredConvexHull2D.checkCandidateUpdate,768,0.7757744334200608,0.7943098446308615,0.6981822681103822
ValueCollectionFactory.emptyCollection,799,0.8912419429687812,0.8876253785638683,0.8430405799215748
AbstractParam.getString,858,0.9240669444308949,0.9276660491440764,0.9204582172059891
Config.setJobTrackerConfigs,743,0.9999030157897587,1.0,0.9987913468634481
ParamFundamentalEpipolar.selectDivisor,844,0.9260966074989613,0.9090455983512828,0.8336222692451437
CookieBasedSessionManagementHelper.getMatchingHttpSession,842,0.9235787199563338,0.9081572814758793,0.8268421045374235
DODSNetcdfFile.readDataDDSfromServer,792,0.8409766267620898,0.8313882635404191,0.6712931955901265
NodeQueryCacheEventService.publish,833,0.8061161983269337,0.9200109570202248,0.8471640054064511
VMath.angle,836,0.8413935747772311,0.8785585966073326,0.7459765198844495
NetUtils.unresolvedHostToNormalizedString,800,0.7366044353307655,0.814791867350616,0.7380147800097322
CmsDataTypeUtil.isParseable,831,0.8196297093281144,0.7767071818028249,0.663090884392479
FileUtil.normalize,767,0.8283444024683335,0.8360031012702583,0.7976774468539604
ExtensionActiveScan.showCustomScanDialog,848,0.933810663248064,0.9339190924378797,0.8818434427419641
HttpMethodDirector.isRedirectNeeded,857,0.8979548739684655,0.9370033263850236,0.7970012366409478
PartitionStateManager.isPartitionAssignmentAllowed,845,0.9551716596943857,0.9678808511358296,0.9083374634919746
CenterLossOutputLayer.computeScore,798,0.9601622888808485,0.9538905947542298,0.903247869696102
AtomContainer.removeSingleElectron,850,0.9565254738719509,0.9423315674120554,0.8618292398740303
ReactionSchemeManipulator.createReactionScheme,855,0.9373928402002466,0.9279313126640119,0.8795963658507053
SphereUtil.haversineFormulaRad,843,0.9262962661974173,0.9430787335053459,0.9103017046436623
GImageBandMath.minimum,784,0.9479751113356795,0.8900142861361736,0.8325864760648647
AnnotationTypeRequiredMemberWriterImpl.addAnnotationDetailsTreeHeader,869,0.9604491088750615,0.9822456360831915,0.9685607344157156
AioSession.read,872,0.9710238404654015,0.9745892685379426,0.9187217671783489
QrCodeDecoderImage.readVersionRegion0,870,0.9134483011611134,0.9387211081137012,0.9060192016727681
MolecularFormulaRangeManipulator.getMinimalFormula,854,0.9999246954302069,0.9998952420588508,0.9988772956791401
RaftState.toFollower,757,0.9548268025309575,0.9575328459785867,0.918272394948102
DocumentParameters.sorted,835,0.9617922152424101,0.9576305772477856,0.9480054194971248
Job.setCombinerClass,786,0.9778985093349153,0.9744072464744898,0.9754840978534827
QueryAtomContainer.getConnectedSingleElectronsList,818,0.9092096121019654,0.8693245900516097,0.7502148548198586
CheckUtil.checkAdd,797,0.9792591011163033,0.9790022790231442,0.944585020617867
Normalization.minMaxColumns,817,0.8032778611644702,0.8363201170714882,0.6790572749946258
DGrid.getVar,832,0.9070212914246745,0.9076070265524504,0.8054478340029358
QrCodeGenerator.renderData,819,0.8435402690776496,0.8348528954684004,0.8090610633555254
SessionDriver.releaseResources,875,0.9885216644171572,0.9887527425794963,0.9795140444960558
ExtensionScript.loadScript,779,0.9305902321527284,0.9306524201485196,0.8344710276437155
DataDescriptor.transferInfo,849,0.939465980791465,0.9090787592852871,0.796662597792313
LossMixtureDensity.phi,813,0.9027846897486668,0.9440876282701883,0.8323265665524063
UsersListModel.setSelectedInternalItem,820,0.8225044705197383,0.9089154606543421,0.7958251830867322
AbstractRStarTree.insertDirectoryEntry,821,0.9206770946450373,0.9268937230672025,0.8595516789106011
ZlibCompressor.setInputFromSavedData,841,0.9086097760514454,0.9200612020149381,0.8693595231745332
CRDTReplicationTask.getDataMemberListIndex,861,0.9939359681807669,0.9893068484046125,0.9910505396872394
RdKNNTree.doReverseKNN,867,0.9845928217634726,0.9846726609291413,0.9591662845598983
JavacFileManager.close,862,0.8062439616566165,0.6013998629348233,0.6547175943357284
CmsRole.getVirtualGroupFlags,840,0.8459240309941213,0.8809025927602478,0.8010541804221905
AtomMappingTools.mapAtomsOfAlignedStructures,828,0.8079330913546089,0.804117009749775,0.7073150755481986
LocatedBlocks.binarySearchBlockStartOffsets,863,0.8125968312542967,0.8694109766217899,0.7588038713593502
SimulatedTaskRunner.launchTask,809,0.897832354764854,0.9026538462220771,0.8480355538339466
CmsVfsFileWidget.getJsonConfig,823,0.8401032873979584,0.8780904857589277,0.8604163142508622
GenerateImplFastCorner.generateSamples,886,0.7468891746228701,0.6183962485837108,0.5965232761068532
SwissArmyKnife.getDuration,825,0.930133546079854,0.9203831286243875,0.8969941865112768
LightWeightHashSet.pollToArray,883,0.8986651708967508,0.9342788384185667,0.8595544792049371
ExtensionSpider.startScan,856,1.0000000000000002,0.9999051422921961,0.9999999999999998
SystemUtil.getBoolean,895,0.8708217126632031,0.8909917457463653,0.8533870281334796
KvStateRegistry.unregisterKvState,885,0.9826053663405049,0.9867356774485557,0.9677081311888651
NNLatencyBenchmark.tearDown,808,0.8000514671287896,0.7762583842250126,0.700428237745959
ThreadPoolExecutor.getTask,899,0.9998764883539356,1.0,0.9986565880184392
SerializerBase.getOutputProperty,893,0.9001436777202391,0.9116832891574868,0.7894799649500366
EnjoyEngine.createEngine,871,0.9336242187627717,0.9360217515364793,0.8535923637450878
MiniMax.findMax,898,0.9844162150672654,0.9795887854242278,0.9627974483670008
Resolve.isInnerSubClass,910,0.9757514151391875,0.9778271270960497,0.9616414178082737
MapUtil.createInt2ObjectHashMap,880,0.9515394488590692,0.9719165394029051,0.9077961713199664
CollUtil.intersection,846,0.9703390240088265,0.9325305253010093,0.8820320024506708
DefaultGroovyMethods.takeWhile,904,0.9117364006530079,0.9200425412180703,0.8154328330157238
PluginFactory.probeNextPlugin,814,0.8972802371070769,0.8566983964335607,0.8154894378550995
ImgUtil.toBase64,919,0.9940422220587918,0.9923915602747576,0.9608696791150921
API.hasValidKey,837,0.9222538926168903,0.9563633835244665,0.8612299427827793
StandardPrefixDB.instance,889,0.9869952755009513,0.9826698812073285,0.9695435488398545
EncodedGradientsAccumulator.reset,765,0.7395490921647174,0.7390803732252955,0.6460283904434831
GlobalExcludeURLParam.setDefaultList,852,0.7524939376713723,0.8224608502618972,0.65646580759786
SMARTSQueryTool.matches,877,0.8449108097916226,0.8446616101873755,0.7896418458409947
JShellTool.subCommand,882,0.8107086344874843,0.8470865666491626,0.7150024692006329
RaidNode.makeRelative,896,0.9023088994714851,0.8654815930335874,0.8038115165737237
DescriptorProperties.putBoolean,839,0.999856838417014,0.9998877573271772,0.9991980155419756
CmsADEConfigData.getTypesWithModifiableFormatters,902,0.9265639671220062,0.9531135563556457,0.9297109146231741
PrefPanel.addDoubleField,913,0.9976122828362606,0.9873277380177934,0.9753962724472657
CreateSymbols.includeEffectiveAccess,908,0.6758662236157761,0.7487262191134694,0.6858428508736624
ClassWriterImpl.addNestedClassInfo,911,0.9192614414638794,0.84063647467192,0.9052803344557793
DTMDocumentImpl.appendNode,859,0.8816885442756696,0.8774109570596786,0.7344307186318384
ExtensionActiveScan.getMenuItemPolicy,909,0.9239474629291203,0.9401718288624723,0.8776638565724904
KeyUtil.getKeyGenerator,914,0.9653682477782178,0.9871757548317145,0.9695205294353973
TryWithResourcesASTTransformation.transform,905,0.9321011994865327,0.913792234381163,0.9001502288944616
IOGroovyMethods.getBytes,892,0.9431103687300386,0.898144781168469,0.8367315094203966
GroovyMain.processOnce,826,0.9454044641608867,0.9203719230309603,0.9447860231801074
ExtendedCisTrans.getOtherAtom,847,0.9566657281948766,0.9452623551113493,0.8638405178447328
MDLRXNReader.readChemModel,851,0.9474295081676735,0.9238642260079774,0.8739378346200048
JobInProgress.refreshTaskCountsAndWaitTime,830,0.8855517152557134,0.8976163857023755,0.8221906024489115
GroovyCollections.transpose,906,0.8901264291407699,0.8830446286091385,0.7593887428750253
DistCp.setMapCount,900,0.9550747773655758,0.95858834967077,0.9156527117508546
PrimsMinimumSpanningTree.pruneTree,881,0.9303233122043089,0.9190635696972127,0.8257086580312271
JShellTool.printStackTrace,879,0.9408122437774646,0.9361357118543375,0.8425039105497794
TransformProcess.execute,915,0.840870112942387,0.8755629099330215,0.7334270801516903
KeyUtil.getKeyPairGenerator,887,0.9634756114404419,0.9836545788503142,0.9705795423471844
SDBaseOps.tile,936,0.9998000663589998,0.9998917462521498,0.997744607109388
TypeSignature.getComponentType,816,0.873542806000468,0.8597373015813076,0.6664101402856356
VecmathUtil.extents,920,0.9519977621158576,0.9432234094753238,0.8921899031071372
GenericInMemoryCatalog.validatePartitionedTable,918,0.9627903683850312,0.9411061900610239,0.9106758160947124
AbstractContextSelectToolbarStatusPanel.setupToolbarElements,901,0.7729475987608471,0.8057594592531513,0.6428355714165739
ScriptBytecodeAdapter.invokeMethodN,937,0.9998564642211609,0.9998405903635016,1.0
ExecutionGraph.getArchivedExecutionConfig,822,0.808240904957556,0.8508109536212295,0.8218488599182399
RaftNodeImpl.canReplicateNewEntry,876,0.7846297099885411,0.8338113152407248,0.7706209887171513
JsonGetterContextCache.cleanupIfNeccessary,943,0.8665728727777001,0.8668625710770167,0.7221869027473203
ByteArrayUtil.readUnsignedVarint,888,0.8798915331414141,0.8775155319497151,0.7961128348154627
Control.notifyExtensionsSessionChanged,891,0.9390576023141424,0.9267536284744247,0.8649017143194524
RemoteException.unwrapRemoteException,890,0.8656667254899577,0.8784653525901943,0.7990768852671861
SqlValidatorImpl.registerOperandSubQueries,860,0.9257823161635078,0.9200673882315284,0.8362630635999523
JsonObject.getFloat,873,0.999903738602606,0.9999999999999999,0.9989956124293745
TldDetection.detectionCascade,834,0.931084601069879,0.9188615713702067,0.8222384957414975
ClassReader.readInnerClasses,912,0.7852463742475969,0.8437398189786919,0.7796721398418639
DetectChessboardSquarePoints.configureContourDetector,941,0.9811036529060503,0.9704066146704565,0.9219049563625227
ClassNodeResolver.findByClassLoading,924,0.9155681781589631,0.9446263897538334,0.8179938503999823
CmsEditModuleForm.updateSiteInfo,935,0.8365179881530165,0.8817195259422264,0.8339325924259571
BytesWritable.readFields,927,0.866374132234652,0.916338176403287,0.8234437787949805
ProcessingUnit.setClassLoader,878,0.8530791275256099,0.8942123718404889,0.7969160142704812
Dict.removeEqual,868,0.9012781386254267,0.9105109971322907,0.8643067487360141
DatasetHtmlWriter.resolve,932,0.9586239707389012,0.9437958329486421,0.8892923817656582
CmsPreviewService.readFocalPoint,897,0.9419194591083895,0.8694443360003411,0.8597028883942667
CmsSubscriptionManager.setEnabled,894,1.0,0.9998675128145107,0.9993755765444203
BaseCudaDataBuffer.set,923,0.56302908942344,0.6350768214759634,0.5385008201755891
BooleanIndexing.and,934,0.8601837190991805,0.9111478376240206,0.8198632738294732
Condition.buildValuePartForIN,929,0.9066046471992716,0.9100499870050169,0.8519679799519352
ClientBwListConfigHandler.handleLostConnection,961,0.7831908502000424,0.7420359747575292,0.686853396299711
StreamGraphGenerator.generateInternal,962,0.8968787226171762,0.8562192915751751,0.7805594511871649
SameDiff.fromFlatBuffers,884,0.8827749319439446,0.8990002103306551,0.8398477291660623
AbstractServlet.probeRequest,865,0.8943042519461518,0.9099022446541218,0.8372772317358725
QueueStoreWrapper.create,950,0.9493637551027392,0.9715844834796272,0.9144700708398044
AbstractFrame.centerFrame,921,0.9542606542635969,0.9713095860237572,0.9253017589081435
Pool.get,853,0.9778446264481648,0.968102907597002,0.9230775567897433
DataSet.sortPartition,958,0.9579066800714956,0.9947475806233324,0.968464587205066
AbstractParamContainerPanel.showDialog,917,0.9042707512255728,0.8706288199565911,0.8672257685998824
SlotManager.unregisterSlotRequest,922,0.9709339497696131,0.9658527044180937,0.9528083152606256
ReactionSetManipulator.getReactionByReactionID,926,0.9745927950060851,0.9760249537508523,0.9339640359074061
ClassicMultidimensionalScalingTransform.computeSquaredDistanceMatrix,903,0.8456724321981716,0.8581123106928725,0.7542199602584215
BytecodeHelper.negateBoolean,973,0.9306109140716686,0.9302467322501354,0.9030406671082555
OperationServiceImpl.shutdownInvocations,972,0.7966446292471848,0.813039312984536,0.6747053848937948
Validator.validateIpv4,955,0.9998123728852621,0.9998797755869558,1.0
PatriciaTrie.findFirstDifferingBit,966,0.8609426238176545,0.875973544460684,0.728018467364287
BaseHybridHashTable.getNextBuffers,959,0.8974136467790575,0.8858943422584444,0.7656555984709396
AbstractMapServiceFactory.createMapService,964,0.8157537878046744,0.8895369572239482,0.8052879292060873
SweepHullDelaunay2D.flipTriangle,907,0.785025789653506,0.8271994496823174,0.5985324511103643
KeyMap.get,931,0.9998883058056104,0.9998995255334376,0.998785876935125
FragmentAtom.getExactMass,990,0.7720663766042932,0.8392042926076976,0.7816677728103103
YoloUtils.overlap,946,0.9151386520996663,0.8977317406424626,0.7883312854168409
HttpDSP.build,864,0.8676799585870003,0.9029206340983027,0.7228894717128763
RootDocImpl.getOverviewPath,928,0.8488584148507556,0.8355690033125274,0.7677069188049563
PNCounterImpl.get,939,0.9465687835357415,0.9516044932505489,0.8624743449430936
UtilLepetitEPnP.computeCameraControl,976,0.9768987346602411,0.9557495465705366,0.8864774912805445
EdmondsMaximumMatching.blossomSupports,963,0.7680984961834442,0.7931030505973691,0.7215577056691023
DebugAminoAcid.getFlag,944,0.9703027683622695,0.9364098758881138,0.9237897369922481
AioServer.init,951,0.8739750930944515,0.9095817990427741,0.8580914890773416
FSDataset.getCauseIfDiskError,971,0.9685840177827361,0.9409518442642718,0.8738375897116489
ReactionRenderer.paint,986,0.9883548340027194,0.9832532947786409,0.9670238794977339
ChannelWriterOutputView.nextSegment,967,0.8062853007487876,0.8062139343921508,0.792469786560922
SSLUtils.isRestSSLEnabled,979,0.9590874969345147,0.9513871887925136,0.8891345943742558
OutputPanel.getJScrollPane,995,0.953486783073945,0.9492189349754432,0.8791481863999606
XPathContext.popRTFContext,942,0.8976080182244486,0.9154610040784125,0.8103741593237781
FactoryFinder.newInstance,988,0.859889606233751,0.8805230883822227,0.8114453887392132
CmsContainerpageUtil.createGroupcontainerElement,945,0.9141393865238879,0.9191570813580847,0.8452564501065052
ExtensionAlert.applyOverrides,985,0.9559552285889992,0.9507412461288913,0.8882104376734229
AbstractFrame.restoreWindowSize,975,0.9905275361311021,0.9877650523853396,0.9854738913244576
CachingGroovyEngine.exec,930,0.9334633263920372,0.90973779377432,0.8569477392201269
GeneralPurposeFFT_F64_1D.radb2,916,0.97084121190277,0.983122189503674,0.9578518542934933
SerializedFormBuilder.build,1006,0.710831880662723,0.7722990113111342,0.6251822271254325
Quantifier.toPattern,968,0.9635023449151482,0.9711875410316672,0.9074284448463353
HoughTransformLineFootOfNorm.parameterize,978,0.8174992130103594,0.8224977817874617,0.8111264401432634
GenericMethod.setRequestBody,933,0.9070612377423795,0.9296248590115376,0.8720878725739389
IosHttpURLConnection.saveResponseCookies,940,0.949283725410892,0.9304733991394156,0.9296005187359146
CmsDirectEditButtons.openEditDialog,954,0.8749584554862385,0.8944703302393603,0.7603809572401644
CmsPriorityTitleResourceComparator.create,1002,0.9988048982658878,0.9986264317669322,0.9875970996801053
GZIPOutputStream.writeShort,999,0.9999084500674476,0.9999110466001526,0.9990326840635867
QueryBond.compare,960,0.8965173333990666,0.8926133445720734,0.9000087501951216
FactoryOrientation.convertImage,925,0.9237853956609786,0.8841068094749224,0.814419063722229
ComponentMaximiserMouseListener.confirmMaximisation,1004,0.7345591837294707,0.7835639394148298,0.7081319608621455
HttpRequestHeader.setCookies,1008,0.9449729755558703,0.9322081628967234,0.8864370008385567
OnDiskArray.resizeFile,1001,0.8489087805389539,0.8313791421146224,0.7612105578443206
FactoryKernel.random2D_F32,1009,0.9985330056175572,0.9989227793918263,0.9939165787033865
CmsClientVariantDisplay.buildClientVariantUrl,987,0.7368147351613196,0.7409103403974201,0.7135997619141193
CmsVfsService.getNoPreviewReason,994,0.8551207460536787,0.8701951831316506,0.7883568900329007
AsymmetricCrypto.decrypt,996,0.9867817772416337,0.9804249668227243,0.9538830248681271
LossLayer.fit,1014,0.9051270932397477,0.930565796196519,0.9092437184927126
MessageFlyweight.getBoolean,1015,0.9758849811429001,0.9716552952785098,0.963170344007965
DDS.search,1003,0.8813016995243831,0.8915084422828248,0.8037732906878542
Shell.getUlimitMemoryCommand,1016,0.928111028434277,0.9258000653483417,0.8832987350872223
BondManipulator.getSingleBondEquivalentSum,1023,0.9946422088382567,0.9964844610966821,0.9828714602617866
RendererModel.setHighlightedAtom,1031,0.9610092670193126,0.904950678923409,0.8869172513623201
CmsToolManager.setBaseToolPath,1027,0.9952712104334993,0.9933134987585241,0.9778248154036799
XPathParser.initXPath,1010,0.9346196070457624,0.9303917958793084,0.8826489857831509
SqlConnRunner.update,1024,0.986407929653992,0.9634384808965205,0.979995400922087
TimeZoneFormat.format,981,0.9000710141607824,0.9091469927861552,0.8206940447898763
SpiderThread.startSpider,1025,0.7797158193429292,0.8004143908512427,0.6590324753119896
Numbers.equalLongAndDouble,1034,0.8633385493745758,0.8640182751479987,0.7960710003224358
AtomContainerSet.setMultiplier,1013,0.991391764729929,0.9901458209344015,0.9660590326713953
StreamGraphHasherV2.generateDeterministicHash,1005,0.8805192386724725,0.912300956767617,0.8177846696400373
MethodWriterImpl.addNavDetailLink,1017,0.9998854646329091,0.9998878741167114,1.0
CmsSerialDateValue.readOptionalArray,1012,0.8824493363586439,0.9037117278469031,0.842904874108567
NetUtil.isInRange,998,0.9232296081391953,0.906977218749006,0.8114103990616941
DelayQueue.poll,1038,0.9880827894088517,0.9892388630219905,0.9777282308377375
HttpMethodBase.responseBodyConsumed,1046,0.8238960059803665,0.7941542639030968,0.7452615513076101
DefaultGroovyMethods.findIndexOf,1019,0.9640565189520598,0.9729402439044391,0.9186110626288323
TensorFlowImportValidator.checkAllModelsForImport,1000,0.94420630016643,0.9511308536825552,0.8301047259582162
DataSet.binarize,1026,0.8194718232827362,0.8594426349732062,0.7518579703466567
KerasLayerUtils.removeDefaultWeights,1029,0.9009950407237981,0.9011127200428805,0.8364468746578384
ArrayFloat.copyFrom1DJavaArray,1040,0.9982586297878098,0.9950317115287606,0.9943006977837452
INFLO.run,991,0.9581083422890714,0.9582291010429729,0.9224922590177046
Eval.compileFailResult,1020,0.8616899644119458,0.8431927642789481,0.8199569154267257
DemonstrationBase.openNextFile,1032,0.7415830593341478,0.7091412992601702,0.5270914585889154
DistCp.isAncestorPath,1021,0.9141002398427661,0.8606225864353836,0.7814701318666575
TaskTracker.done,1051,0.9593534553529685,0.9368197069313832,0.8996580877885283
CmsVisitEntryFilter.filterTo,1060,0.9998818979051726,0.9999349144745863,0.9990483266758386
HierarchicalClassLabel.compareTo,1047,0.6859790821472794,0.7026355248130253,0.5438733483751836
Validator.validateChinese,1037,0.9998765067321007,0.9998723196473279,1.0
InvDatasetFcGrib.makeDatasetTop,1036,0.9853887639188835,0.9861722644826914,0.957401632337425
SparkUtils.repartitionBalanceIfRequired,1041,0.9118198072561768,0.9313029020590098,0.8628424796833836
CatGenConfigMetadataFactory.readMetadataContentFromURL,1052,0.8583647906452985,0.8971077637757686,0.7923534942120295
MiniCluster.createRpcService,1054,0.8641777326725444,0.9222097318955157,0.8589357099019569
AtomContainerSetManipulator.getAllChemObjects,1057,0.9532017833274153,0.9263506168823845,0.9282631831167191
RepairingHandler.updateLastKnownStaleSequence,1028,0.8691994847008139,0.9338074855857258,0.8433481302763172
Bidi.getMemory,1062,0.9060302577928905,0.9331105443432967,0.864810664953148
BeanUtil.fillBeanWithMap,1059,0.9454617337130569,0.9452447658175887,0.8844715618188079
View.getSingleton,1056,0.8079464196260879,0.7986992859758991,0.6814612541634756
RepairingTask.initRepairingHandlerAsync,1022,0.7546263440139569,0.83169257845586,0.6936560225500032
PartitionReplicaFragmentVersions.setVersions,1018,0.970647797519687,0.9767336488001284,0.9587123610472178
Session.write,1039,0.9050886679855642,0.8447578358259175,0.8231142601272534
FlinkKinesisProducer.flushSync,1055,0.8390204477446448,0.8897814069092107,0.7958204297924678
JShell.eval,1035,0.8587790993032397,0.8518807234281224,0.7992177608359355
DateTimeFormatter.format,1068,0.9385267093837796,0.9322769994833194,0.881078382669743
SpiderScan.stopScan,977,0.977708656971547,0.9631368916245406,0.9429408264727669
DDSXMLParser.parseGrid,1049,0.9476915816861536,0.9403799648398287,0.8614486741099542
ExecutionGraph.attachJobGraph,1033,0.8849472192503184,0.8964451910376015,0.8244055786238588
CRLNumberExtension.set,1058,0.9418436704310573,0.9518978040397896,0.9133877232215968
Excel03SaxReader.getSheetName,1070,0.9515159352679363,0.9360719059660894,0.9108269753234671
XmlUtil.escapeXml,1048,0.9058507259046065,0.8863720909145676,0.7448741069132262
ContextAuthenticationPanel.changeMethodConfigPanel,1043,0.8752443723700513,0.9157048287622597,0.8258544621933139
CrossDriver.setup,1042,0.999864099379732,0.9998574912761449,1.0
DiskCache2.createUniqueFile,1044,0.8342274779468732,0.8442045179305047,0.76723899547503
TransformerImpl.reset,1061,0.7636415225588233,0.8178682348854959,0.71989011009766
Progress.complete,1074,0.7811809765890999,0.791975867550934,0.7301279831597527
TreeSet.addAll,1084,0.8907469986008769,0.9306398169776506,0.8442274259381048
EventServiceImpl.getRegistrations,953,0.9620507373317698,0.9651186847214096,0.9469326875411201
GroovyRunnerRegistry.entrySet,1087,0.9732260303624644,0.9683168389430412,0.9469524852666387
MapOutputFile.removeAll,1030,0.8004108500840708,0.8443313704306267,0.7731952154539806
HighlightGenerator.generate,1045,0.8985873136650497,0.8733863898366948,0.7963492116322296
DerValue.toDerInputStream,1077,0.9458703655413673,0.9041433598732279,0.9018126463898131
DefaultGroovyStaticMethods.getBundle,1078,0.9346867226542784,0.8776563246349152,0.8486429173416716
BuildState.flattenArtifacts,970,0.851280060547163,0.8787198681953948,0.6946615132813929
ExcelFileUtil.isXlsx,1097,0.9626479754797381,0.9407448232122494,0.8538815325787877
OlsonTimeZone.setID,1096,0.9125549109840287,0.9675997206385012,0.9334425606751813
CmsADEManager.getFormatterSettings,874,0.7917295130054519,0.894138174522694,0.7810480760216024
ExceptionUtil.getMessage,949,0.953843762239079,0.9375632259706079,0.8708987837563197
ChemicalFilters.convertOrder,993,0.8882826380805294,0.874695487212967,0.7408295750037975
OptionsApiPanel.getChkEnabled,956,0.9737167056749229,0.9825625360266862,0.9768673622630698
LinearEquationSystem.equationsToString,984,0.7090565877997453,0.7155693911712554,0.5153671941591422
DirectoryCollection.iterateOverMFileCollection,992,0.8531942525677683,0.8545080332655539,0.7386453989327307
LineColumnReader.readLine,965,0.9111939540235012,0.937708434093901,0.8526262018698154
AnnotationTypeFieldBuilder.buildAnnotationTypeMember,1079,0.883734526547133,0.9348856480273854,0.8645413135027012
QueryChemObject.setProperty,974,0.9525602568664523,0.861730816033493,0.8592818672369289
DocEnv.printWarning,1080,0.9932028508391898,0.9924372032230457,0.9858497227475593
BaseLevel1.iamax,957,0.9820170233890849,0.9861403557850823,0.9509889176564974
INFLO.computeNeighborhoods,983,0.8898546364629054,0.9022088759437936,0.808025178593256
SslCertificateServiceImpl.createKeyPair,1075,0.9498137458803118,0.9853266075236699,0.9551975017542925
EigenvalueDecomposition.cdiv,1092,0.9707207730821439,0.983994426347062,0.8833679682324861
CmsStyleVariable.setStyle,1072,0.8803110524462997,0.9042532002529963,0.8235605548520675
JsonMappers.getLegacyMapperFor,1066,0.7692681023243149,0.817467780093874,0.6976418313720344
FastDatePrinter.selectNumberRule,1064,0.9766908669109937,0.9741439394024088,0.895206030739516
RPUtils.buildTree,1081,0.9381235023054073,0.9556066225538302,0.9090655833519691
EnhanceImageOps.equalize,1085,0.9540399581472355,0.947976266960219,0.8877257884613025
Messages.loadResourceBundle,947,0.8512167969320906,0.8441529710725312,0.7909482294821302
BufrSplitter.readBuffer,1073,0.8781693341935413,0.8961396364088136,0.7931113819582813
LookasideCache.checkEvict,989,0.8885085571432578,0.9046202919038273,0.8379019483390245
Logging.log,1071,0.9221036772350415,0.9059632053341533,0.7849164588298424
Dap2Lex.yylex,866,0.8051954457171254,0.8544245878002363,0.7783466410379369
DataXceiver.run,969,0.7578791198431082,0.8339225989185135,0.7313375645751035
CollectionExecutor.executeDataSink,952,0.8984697492116621,0.9161555758497202,0.814692673701593
SqlDateTimeUtils.dateDiff,1088,0.8838781955212001,0.9146146126829733,0.7889823985720529
EnumTypedef.writeCDL,1094,0.9839208350158327,0.9838089932882489,0.9747929426269845
HomographyInducedStereo3Pts.computeB,1093,0.8272619263877674,0.8861287945677521,0.8014085730667446
SerializedRecord.getStrings,1067,0.933946794496837,0.8966961938966826,0.8130185228402639
ScanProgressDialog.getMainPanel,1089,0.8273364102416372,0.870686542993588,0.8285092991269307
SameDiff.fit,1076,0.8903104861069159,0.9120032533540943,0.8277148154517834
OPTICSXi.updateFilterSDASet,1053,0.9399165917547763,0.9537498978637685,0.9124781895463376
FormatUtil.formatTo,1069,0.9078566699764768,0.9255703994483153,0.8891862140841476
ServletUtil.getParamMap,1120,0.9194369667563577,0.9067653488608621,0.8636575808197305
Config.setLockConfigs,1121,0.9905697573102883,0.9959782337605539,0.9879719925483429
AnnotationTypeRequiredMemberWriterImpl.getSummaryTableHeader,1117,0.9256190465439864,0.9120727996985251,0.8568985174294851
