func_name,sample_id,k0_ires,k1_ires,k2_ires,k3_ires,k4_ires,k5_ires,k6_ires,k7_ires,k8_ires,k9_ires,k10_ires
TreeInfo.endPos,1502,0.9462380374813069,0.9687833786010742,0.9686267971992493,0.9553311054184375,0.9506885409355164,0.9663894176483154,0.9557256102561951,0.9289278388023376,0.9547007083892822,0.9542958736419678,0.9548133611679077
JavacFileManager.getRelativeName,1517,0.8885621925756935,0.8964003324508667,0.9059505462646484,0.8914489483096066,0.9210824370384216,0.8955333232879639,0.9281806349754333,0.8702712655067444,0.9026482105255127,0.9084208011627197,0.8708295822143555
TransformProcess.transformRawStringsToInputList,1496,0.9508119001949241,0.9477506875991821,0.9540335536003113,0.968053326906988,0.9496790766716003,0.9639754891395569,0.9685559272766113,0.9699373841285706,0.9487891793251038,0.9570573568344116,0.9640712141990662
ThreadPoolExecutor.interruptIdleWorkers,1520,0.9983443408073946,0.9984330534934998,0.9984330534934998,0.9927684273251434,0.9984806776046753,0.9984806776046753,0.9984330534934998,0.9984330534934998,0.9984806776046753,0.9998905658721924,0.9984806776046753
ZapToggleButton.updateCurrentToolTipText,1538,0.8859456984972436,0.9017205238342285,0.9050183892250061,0.9314052934032734,0.9050570726394653,0.904877245426178,0.9050183892250061,0.9043734669685364,0.904877245426178,0.904877245426178,0.904877245426178
Setting.store,1535,0.9187608252070987,1.0,0.9887264966964722,0.974227182307395,0.9887690544128418,0.9884930849075317,1.0,0.9891070127487183,0.9998838901519775,0.9998838901519775,0.9998838901519775
StaticTypeCheckingVisitor.inferClosureParameterTypes,1516,0.8657017870786418,0.9468942284584045,0.9312854409217834,0.8484590658038829,0.9518418908119202,0.9360795021057129,0.916804850101471,0.9444593787193298,0.943425178527832,0.9350631237030029,0.943425178527832
SpanningTree.getCyclicFragmentsContainer,1471,0.7192613873252024,0.8793599009513855,0.880754292011261,0.8727544062082523,0.8697945475578308,0.8697958588600159,0.8697958588600159,0.8697958588600159,0.8808566927909851,0.8700357675552368,0.8699105381965637
QueryStereoFilter.neighbors,1533,0.9166670356836183,0.9136420488357544,0.9136420488357544,0.9026243281693477,0.9349148869514465,0.9345880746841431,0.9345880746841431,0.9345880746841431,0.935381293296814,0.935381293296814,0.935381293296814
AbstractCache.wordAtIndex,1544,0.7420990863127107,0.7791581153869629,0.7678876519203186,0.7683418556117279,0.8356436491012573,0.8468239903450012,0.845459520816803,0.8303351998329163,0.8468239903450012,0.8468239903450012,0.8468239903450012
A_CmsDiffViewDialog.deactivatedEmphasizedButtonHtml,1532,0.71787582808648,0.821311354637146,0.7793430089950562,0.8612290018949913,0.8324394226074219,0.8592941164970398,0.8672457337379456,0.8688428401947021,0.8796356916427612,0.8643416166305542,0.8845750093460083
HadoopRecoverableFsDataOutputStream.waitUntilLeaseIsRevoked,1509,0.7713705450290257,0.8140380382537842,0.8062517642974854,0.7465558790203355,0.7812904119491577,0.7930313944816589,0.7691450715065002,0.8456106185913086,0.7966043949127197,0.8117570877075195,0.8199880123138428
ExampleFundamentalMatrix.simpleFundamental,1540,0.8642729102234352,0.9313937425613403,0.986474871635437,0.9756486265287109,0.9455308318138123,0.939784824848175,0.9877296090126038,0.9478824734687805,0.9459173083305359,0.948276162147522,0.9772574305534363
VariableScope.getDeclaredVariables,1561,0.9256641445269971,1.0,0.921553373336792,0.9998898098074399,0.9215137362480164,0.9215137362480164,0.9213621020317078,0.9213621020317078,0.9219745993614197,0.9215137362480164,0.9213621020317078
SegmentMeanShiftSearch.distanceSq,1511,0.9622631482797731,0.9597225189208984,0.9596258401870728,0.964492082005546,0.9596258401870728,0.9597225189208984,0.9706953167915344,0.9712284207344055,0.9706953167915344,0.9608355760574341,0.9607977271080017
ChemObjectIO.addSettings,1510,0.9665737990382004,0.9474848508834839,0.9274814128875732,0.8698782139333366,0.9600255489349365,0.9606742262840271,0.9610704183578491,0.9614286422729492,0.9612377285957336,0.9297006726264954,0.9600255489349365
JavaTokenizer.scanNumber,1499,0.7637453646097754,0.8603516817092896,0.8651372790336609,0.9027022283926687,0.9284839630126953,0.8441030979156494,0.9324946403503418,0.9328898787498474,0.9326107501983643,0.8820267915725708,0.8669947981834412
OptimizableHashSet.nextPowerOfTwo,1541,0.8452003359206726,0.897552490234375,0.9259179830551147,0.9215743249791778,0.8970564007759094,0.9375184178352356,0.9698108434677124,0.9372434616088867,0.9375184178352356,0.9375184178352356,0.9696468114852905
Spider.isDefaultPort,1531,0.971964574531375,0.9733333587646484,0.9733333587646484,0.8437007861558977,0.9738062024116516,0.9745847582817078,0.9733333587646484,0.9736347198486328,0.9745847582817078,0.9733332395553589,0.9745847582817078
MiniMax.findPrototypeSingleton,1534,0.8907627398013562,0.9489558339118958,0.9489554762840271,0.949034184986109,0.9493529200553894,0.9495836496353149,0.9612783193588257,0.9491831660270691,0.9616315960884094,0.9616315960884094,0.9612783193588257
ResourceGrant.isSet,1547,0.8947581338398229,0.9417404532432556,0.9279792308807373,0.932761361725575,0.8980673551559448,0.9095632433891296,0.8980318307876587,0.9354532361030579,0.9232764840126038,0.9232744574546814,0.9232744574546814
CaseInsensitiveMap.customKey,1559,0.8991491134499036,0.8992089033126831,0.8995950222015381,0.9893743421620385,0.8997990489006042,0.8997694253921509,0.8992089033126831,0.8992089033126831,0.8997694253921509,0.8992089033126831,0.8992089033126831
ContourFeatureRenderer.draw,1460,0.8732362277349334,0.922886073589325,0.8972189426422119,0.9229109217531489,0.9303601980209351,0.9115333557128906,0.9239208102226257,0.9131909608840942,0.9247103929519653,0.898653507232666,0.9167944192886353
SiftDetector.processFeatureCandidate,1524,0.8214019659341437,0.8138298392295837,0.820980966091156,0.8284428728948482,0.8576726913452148,0.8112475872039795,0.8197556138038635,0.8673658967018127,0.7269929647445679,0.7998154163360596,0.8181672096252441
Session.getNewContext,1555,0.9000186224740048,0.8502371311187744,0.8632367849349976,0.8987254671459327,0.8627327680587769,0.8962724208831787,0.8478388786315918,0.8478388786315918,0.8493496775627136,0.8493496775627136,0.8963003158569336
DescriptorValue.getNames,1549,0.6418925364510055,0.6871242523193359,0.7800472378730774,0.7270074268221695,0.6925474405288696,0.7218445539474487,0.6325210928916931,0.6952831149101257,0.8997633457183838,0.6314873099327087,0.6325210928916931
CharacterDecoder.readFully,1562,0.823570987920684,0.9756321907043457,0.8437163829803467,0.8357235010912585,0.8046250343322754,0.8437163829803467,0.8405396938323975,0.8430653810501099,0.8437163829803467,0.8437163829803467,0.8430653810501099
DocImpl.readHTMLDocumentation,1485,0.8263167984855334,0.8361560106277466,0.812308669090271,0.860144456346786,0.8578803539276123,0.880475640296936,0.8628917336463928,0.8540510535240173,0.8741094470024109,0.9095829725265503,0.9146828055381775
CmsWebdavServlet.getRelativePath,1542,0.9012054825843645,0.8984256982803345,0.8984256982803345,0.8602731896963572,0.9056270718574524,0.9051806330680847,0.9045326709747314,0.9059247374534607,0.9051806330680847,0.9647547602653503,0.9647547006607056
HtmlAnalysis.createHtmlAnalysisFile,1567,0.9188978680128205,0.9370061755180359,0.9785158038139343,0.9798443828582694,0.9786955118179321,0.9785158038139343,0.9573166966438293,0.9778035283088684,0.9785158038139343,0.9785158038139343,0.9778035283088684
SourceTreeManager.putDocumentInCache,1539,0.7476763699885695,0.8219124674797058,0.8498215079307556,0.9081438230148418,0.7863628268241882,0.8541375994682312,0.8213603496551514,0.822680652141571,0.8338512182235718,0.8326931595802307,0.8246392011642456
WKTParser.getParameter,1553,0.9087681629951719,0.9268699884414673,0.8783905506134033,0.8322248848224966,0.876903235912323,0.8774393796920776,0.8765352964401245,0.8765352964401245,0.8774393796920776,0.8774393796920776,0.8765352964401245
SiftScaleSpace.applyGaussian,1519,0.8332032836913076,0.8861253261566162,0.8945837616920471,0.8949572693538598,0.8941365480422974,0.8941365480422974,0.8946974873542786,0.8945837020874023,0.8941365480422974,0.8940739631652832,0.8941365480422974
BytecodeInterface8.cArrayGet,1576,0.937290411576614,0.9963644742965698,0.9963603615760803,0.9644748771646537,0.9962139129638672,0.9691528081893921,0.9690647125244141,0.9963644742965698,0.9691528081893921,0.9963603615760803,0.9692807197570801
Node.text,1543,0.8885275903666209,0.6736177206039429,0.8994711637496948,0.8259495253261062,0.8876602053642273,0.741900622844696,0.8413752317428589,0.7338958978652954,0.7454208135604858,0.7454208135604858,0.9258667230606079
ParosDatabase.open,1575,0.8410789092117692,0.9378204941749573,0.9378555417060852,0.9292073611569001,0.9376811385154724,0.9378555417060852,0.9366071820259094,0.9378204941749573,0.9378555417060852,0.9378555417060852,0.9378204941749573
GraphTransformUtil.getSubgraphsMatching,1554,0.909603171393943,0.8255424499511719,0.9056706428527832,0.9122989083978112,0.9117910861968994,0.8278493285179138,0.9236973524093628,0.9422158002853394,0.9424020051956177,0.9217662811279297,0.9763302206993103
ImageSet.getNonFileImageManagers,1577,0.9540633647514916,0.9543092250823975,0.9672662019729614,0.9681943553580511,0.9681436419487,0.9672662615776062,0.9671551585197449,0.9686473608016968,0.9672662019729614,0.9672662019729614,0.954011857509613
ErasureCode.locationsToReadForDecode,1560,0.9051564242734165,0.9351580142974854,0.9405374526977539,0.9296145406780562,0.9361415505409241,0.9357379078865051,0.9353248476982117,0.936888575553894,0.9483391642570496,0.9546980857849121,0.9304114580154419
UnsafeBuffer.getLong,1566,0.7681233689855069,1.0000001192092896,0.9999101758003235,0.9999999999999998,0.9999067783355713,0.9999101758003235,1.0000001192092896,1.0000001192092896,0.9999101758003235,0.9999101758003235,1.0000001192092896
ScalablePicture.loadAndScalePictureInThread,1536,0.7379439970730105,0.7392703294754028,0.890723705291748,0.9098839477024202,0.8930020332336426,0.8854880928993225,0.8708130121231079,0.9109035730361938,0.9212906956672668,0.9080429673194885,0.7375999689102173
StylesheetHandler.pushSpaceHandling,1569,0.9443398731332096,0.9563080072402954,0.9648366570472717,0.9591916994233638,0.9628516435623169,0.9379369616508484,0.9861286282539368,0.9656574726104736,0.9381034970283508,0.9516440629959106,0.9865394234657288
RGroupQueryReader.parseRGFile,1564,0.525157765230602,0.8859683871269226,0.8996692299842834,0.9062026190444212,0.9013978242874146,0.8876996040344238,0.9031374454498291,0.9121105670928955,0.8949907422065735,0.8890799880027771,0.9123748540878296
RaidNode.raidedByOtherHighPriCodec,1568,0.7897950813409208,0.8935912251472473,0.8909112811088562,0.8889230384509187,0.8912628889083862,0.8909112811088562,0.8846005797386169,0.8905168175697327,0.8969650268554688,0.8909112811088562,0.9195718765258789
ClusterOrder.order,1579,0.7875719592078356,0.740020215511322,0.7612895965576172,0.7552631305453952,0.7604548335075378,0.7598865032196045,0.7553080320358276,0.7553080320358276,0.752805769443512,0.7616772651672363,0.7591938972473145
IO.copyFileB,1585,0.9718113487461147,0.9717689752578735,0.9730404019355774,0.9911342122825912,0.9737083315849304,0.9998066425323486,1.0,0.9834893941879272,1.0,0.9834893941879272,0.9998624324798584
AddOn.getIdsAddOnDependencies,1574,0.7794769663922408,0.7797300219535828,0.7783985733985901,0.7778699582945843,0.7694905996322632,0.7692339420318604,0.7689211368560791,0.7697305083274841,0.7697305083274841,0.8008444309234619,0.7690576314926147
CachingGroovyEngine.initialize,1342,0.8666470737331016,0.9656612873077393,0.9655944108963013,0.9349137768390935,0.9656612277030945,0.9655944108963013,0.9656612873077393,0.9475420713424683,0.9656612873077393,0.9656612873077393,0.9655944108963013
StandbySafeMode.triggerFailover,1387,0.840020575513257,0.8421303033828735,0.8560425043106079,0.8379738675027298,0.8047060966491699,0.8297876119613647,0.835615873336792,0.861807644367218,0.8082137107849121,0.8081752061843872,0.8178757429122925
JobMonitor.doMonitor,1361,0.7570100146932676,0.8506710529327393,0.8049216270446777,0.8875211936404688,0.7977573275566101,0.7581887245178223,0.7953451871871948,0.791401743888855,0.7801808714866638,0.7808651924133301,0.7769497632980347
VFState.backTrack,1368,0.7691915727942494,0.8405628204345703,0.7714277505874634,0.7026492371040711,0.7985965609550476,0.7096365690231323,0.7759706974029541,0.7325334548950195,0.7008442282676697,0.8098406791687012,0.7049094438552856
RocksDBOperationUtils.createColumnFamilyDescriptor,1374,0.9190500949335,0.9361435770988464,0.9336493015289307,0.9484144725108676,0.9254114627838135,0.9392439723014832,0.949252724647522,0.9188821315765381,0.9297637343406677,0.9268361330032349,0.9285283088684082
CmsPublish.relationToBean,1328,0.9053660455693485,0.9232217669487,0.915465235710144,0.9116510515732762,0.9488399624824524,0.9431064128875732,0.946351945400238,0.9482030868530273,0.946351945400238,0.9504297971725464,0.9495851397514343
Setting.getAndRemove,1383,0.7706838567016512,1.0,0.999899685382843,0.9999020165605456,0.9998822808265686,0.999899685382843,0.999899685382843,1.0,0.999899685382843,1.0,1.0
ScriptUtil.eval,1584,0.9538937266023787,0.9562758207321167,0.9570553302764893,0.9537257719368073,0.9296766519546509,0.9562758207321167,0.9565577507019043,0.9562758207321167,0.9570553302764893,0.9562758207321167,0.9570553302764893
SystemLogParser.parseMonth,1587,0.9031783466227691,0.8985134363174438,0.8852735757827759,0.8860262473721517,0.8852735757827759,0.8855881690979004,0.8855881690979004,0.8855881690979004,0.8855881690979004,0.8855881690979004,0.8852735757827759
DateTime.of,1595,0.9999090657023973,1.0,0.9998677968978882,0.9998878568444401,0.9998677968978882,1.0,1.0,1.0,1.0,1.0,0.9998677968978882
EstimateSceneCalibrated.convertToOutput,1360,0.7707447627306471,0.7731612324714661,0.8727021813392639,0.8986398134615249,0.8767383694648743,0.8853186964988708,0.8939054012298584,0.7707161903381348,0.796114981174469,0.8978891968727112,0.9004387259483337
FmrInv.finish,1571,0.8708704129792765,0.8489105105400085,0.8607394099235535,0.8632636279541286,0.903200626373291,0.8960816860198975,0.8863708972930908,0.8749843239784241,0.8718982934951782,0.8655579090118408,0.8752574324607849
CmsEncoder.decodeStringsFromBase64Parameter,1557,0.8567921175124087,0.8518824577331543,0.8479721546173096,0.8568898689863731,0.8699662685394287,0.8652006387710571,0.8503922820091248,0.8700274229049683,0.8699405193328857,0.8723467588424683,0.8700274229049683
FactoryFiducialCalibration.squareGrid,1604,0.9399679898776503,0.9761009216308594,0.9776492118835449,0.9892792238458624,0.9776492118835449,0.977057158946991,0.9765720963478088,0.9765722155570984,0.9765722155570984,0.9896861910820007,0.9892651438713074
MenuFileControl.importContext,1352,0.8679066987983339,0.8883152008056641,0.886737048625946,0.9375751499987061,0.9250162839889526,0.8950803279876709,0.9269177317619324,0.9205344319343567,0.9112899303436279,0.9182559251785278,0.929938793182373
CacheObjIterator.nextValue,1605,0.7733043146807416,0.7414759993553162,0.8073009252548218,0.8710323756060127,0.8567360639572144,0.8549617528915405,0.9121541976928711,0.8494126200675964,0.8265940546989441,0.7311826944351196,0.869903564453125
UTF16.countCodePoint,1375,0.8682551774297185,0.9911223649978638,0.9910675883293152,0.9907151554923618,0.9911223649978638,0.9910675883293152,0.9912763237953186,0.9911223649978638,0.9910675883293152,0.9911223649978638,0.9911223649978638
AutoImplementASTTransformation.getAllCorrectedMethodsMap,1370,0.8753192556807874,0.9212020039558411,0.8732686638832092,0.9077411081460356,0.9155673980712891,0.9026791453361511,0.9251517057418823,0.9364345073699951,0.9387524724006653,0.9385775327682495,0.927029550075531
KerasModelBuilder.modelHdf5Filename,1366,0.7997429258956614,0.8433167934417725,0.870281994342804,0.8727934096281923,0.8445876836776733,0.8645254373550415,0.8684357404708862,0.8924028277397156,0.8677262663841248,0.8768116235733032,0.8710246682167053
CoverTree.bulkConstruct,1552,0.931474859365257,0.94503253698349,0.9269794821739197,0.9344428602066441,0.9493940472602844,0.9417646527290344,0.9358444809913635,0.9503819346427917,0.9337310194969177,0.9345046877861023,0.9462041258811951
A_CmsDirectEditButtons.removeHighlightingAndBar,1422,0.7661430814883687,0.9999193549156189,0.814041018486023,0.7893991540834201,0.7898367643356323,0.7898044586181641,0.8421380519866943,0.8428527116775513,0.8421380519866943,0.8683520555496216,0.8900889158248901
VisibleMemberMap.getMembersFor,1428,0.9690423007844424,0.9688769578933716,0.9688769578933716,0.8489297158356041,0.9688769578933716,0.977515697479248,0.9011766910552979,0.8594346642494202,0.900941014289856,0.9109519124031067,0.9773423671722412
IoUtil.contentEquals,1417,0.9336597672509127,0.9326375722885132,0.9326744079589844,0.8917772921816016,0.935734748840332,0.9339534044265747,0.9343202710151672,0.9343202710151672,0.9343202710151672,0.9342120289802551,0.9343202710151672
BondTools.isStartOfDoubleBond,1356,0.9055181261700286,0.8277415037155151,0.8868328332901001,0.892433585177839,0.8566381931304932,0.8709074854850769,0.8875992298126221,0.884841799736023,0.8894463777542114,0.8800840377807617,0.9006160497665405
DFSActionImpl.run,1597,0.7395953792202357,0.761867344379425,0.7621358633041382,0.7742051176014969,0.7329539656639099,0.74321448802948,0.7386842966079712,0.74321448802948,0.74321448802948,0.74321448802948,0.7428991198539734
AssistedCalibration.captureFiducialPoints,1401,0.8186368845512224,0.8215746283531189,0.8365365266799927,0.8295430258099543,0.8326514959335327,0.8320328593254089,0.8380498290061951,0.8357837200164795,0.825097382068634,0.8362855911254883,0.8363841772079468
SegmentMeanShiftSearch.weight,1409,0.9273087055353201,0.9565486311912537,0.9422749280929565,0.9255399725800755,0.9512447714805603,0.9509468078613281,0.9452726244926453,0.9395755529403687,0.9538025259971619,0.951034426689148,0.9426794052124023
CmsDriverManager.resetResourcesInProject,1550,0.8917832456419077,0.91135573387146,0.9121327996253967,0.8991942317492186,0.9156256914138794,0.8946036100387573,0.9197467565536499,0.9327696561813354,0.9110444784164429,0.9061484336853027,0.9168558716773987
HttpMethodBase.processResponseHeaders,1570,0.8603936694856102,0.9467262029647827,0.9521551728248596,0.9532644453732578,0.955892026424408,0.9541041254997253,0.9579564332962036,0.9558407068252563,0.969163179397583,0.9581931233406067,0.9671343564987183
DebugSubstance.replaceAtomContainer,1480,0.984972650936526,0.9869330525398254,0.9823257923126221,0.9487270147314172,0.9825626611709595,0.9356268048286438,0.996472954750061,0.9930649995803833,0.993165135383606,0.9931634068489075,0.9930649995803833
FundamentalExtractEpipoles.process,1418,0.9268068793858935,0.9597299695014954,0.9526293277740479,0.9155245017888167,0.8410004377365112,0.9696683883666992,0.9652047753334045,0.9650062322616577,0.9654531478881836,0.9648281335830688,0.9628775119781494
DateTimeExtensions.getZoneOffset,1461,0.9882455066454552,0.9871701002120972,0.9881995320320129,0.9735092919467662,0.988361120223999,0.9872508645057678,0.9871701002120972,0.9872508645057678,0.9882286787033081,0.9871701002120972,0.9872508645057678
ParosTableHistory.deleteTemporary,1477,0.9046908311020593,0.9324226975440979,0.9564846754074097,0.874033560058109,0.9574278593063354,0.9564846754074097,0.9558208584785461,0.9564846754074097,0.9574278593063354,0.9558208584785461,0.9573916792869568
ModelSerializer.getObjectFromFile,1430,0.9404297456177911,0.9518885016441345,0.7677187919616699,0.9658022725356232,0.9605594873428345,0.9521034359931946,0.9626438617706299,0.963446855545044,0.9619292616844177,0.9487061500549316,0.9637079238891602
GridVariable.findRecord,1453,0.8440951776647209,0.942214846611023,0.9531747698783875,0.9369908070429105,0.9284456968307495,0.9282745718955994,0.9664306044578552,0.940582811832428,0.9664306044578552,0.940582811832428,0.940582811832428
CmsADECache.uncacheGroupContainer,1440,0.9291871435134553,0.9940949082374573,0.9943522214889526,0.9998303875371208,0.9943166375160217,0.9944050908088684,0.9943294525146484,0.9943294525146484,0.9943294525146484,0.9943294525146484,0.9944050908088684
WindowsGrouping.hasTriggerWindow,1456,0.7821680986259097,0.8681504726409912,0.8990945816040039,0.8995676418324795,0.8902066946029663,0.8777220845222473,0.88251131772995,0.8496536612510681,0.8877824544906616,0.8776283264160156,0.8037091493606567
Config.setQueueConfigs,1476,0.8888908022843158,0.8087056875228882,0.9998975396156311,0.999927178399646,0.9998770356178284,0.9998975396156311,0.9998770356178284,0.9998975396156311,0.999910831451416,0.9998770356178284,0.9998975396156311
Nc4Cursor.readAtomicScalar,1586,0.7623872364713226,0.821997880935669,0.8888514041900635,0.7858452676946437,0.8477613925933838,0.8230996131896973,0.6637213230133057,0.7141677141189575,0.8920838236808777,0.6759922504425049,0.8653820753097534
NestedMapsStateTable.countMappingsInKeyGroup,1457,0.9999483634082323,0.9621778726577759,0.9104633927345276,0.9620348655403698,0.9621467590332031,0.9624046683311462,0.9627640843391418,0.9624046683311462,0.9621467590332031,0.9621467590332031,0.9624046683311462
VlenIO.writeInt,1619,0.8694261709845997,0.8911533355712891,0.8907000422477722,0.8929559481043285,0.8907000422477722,0.8916313648223877,0.8920608758926392,0.8916313648223877,0.8916313648223877,0.8907000422477722,0.8907000422477722
MMElementRule.setParameters,1551,0.8802513491114734,0.8998876214027405,0.9206323623657227,0.8634445291385638,0.7552083730697632,0.9388073682785034,0.9067642092704773,0.9319190979003906,0.926917552947998,0.8814493417739868,0.9212624430656433
FactoryDerivativeSparse.createTwo1,1416,0.8322744807576066,0.9981722235679626,0.9989527463912964,0.9968821185077836,0.9989527463912964,0.9990370273590088,0.9991387128829956,0.9989527463912964,0.9991387128829956,0.999042809009552,0.9989527463912964
UnitImpl.isCompatible,1489,0.9505245740583947,0.8962985873222351,0.9570866823196411,0.9206969332235867,0.8494121432304382,0.8487280607223511,0.8490880727767944,0.9571401476860046,0.8494121432304382,0.8489997386932373,0.8490880727767944
CmsResourceTreeContainer.removeChildren,1607,0.7466726774688376,0.8899986743927002,0.8909673690795898,0.8950971964019513,0.8897904753684998,0.8899986743927002,0.8899986743927002,0.8899986743927002,0.8706800937652588,0.8958252668380737,0.8950760960578918
IndexBuilder.putMembersInIndexMap,1620,0.9208900911346144,0.9211694598197937,0.9213740825653076,0.9218079008687651,0.9213740825653076,0.9213513135910034,0.9211694598197937,0.9211694598197937,0.9211694598197937,0.9213740825653076,0.864183783531189
FilteredNormalizer2.isNormalized,1603,0.8944551707226246,0.929213285446167,0.9896512627601624,0.9895303578705118,0.9333207011222839,0.9343163967132568,0.9343163967132568,0.9343163967132568,0.9333207011222839,0.9343163967132568,0.9343163967132568
ElementKindVisitor6.visitExecutable,1490,0.9295623077418066,0.985862672328949,0.9717907905578613,0.9971880187075715,0.9683125615119934,0.9674363732337952,0.9717907905578613,0.968030571937561,0.9681976437568665,0.9680328965187073,0.9681976437568665
ULocale.setDefault,1611,0.9107882041490161,0.9052302837371826,0.9449118375778198,0.8293821844825225,0.9491977095603943,0.9489977955818176,0.9489977955818176,0.9474761486053467,0.9489977955818176,0.9489977955818176,0.9491977095603943
Runner.getAlgorithmUsage,1609,0.8891889452618639,0.9204341769218445,0.8522639274597168,0.9043945672634071,0.8623707890510559,0.8488526940345764,0.8712507486343384,0.9202170968055725,0.8338439464569092,0.8429075479507446,0.9216881394386292
IO.copyDirTree,1601,0.9530694320726865,0.9468306303024292,0.9511104226112366,0.936023981495096,0.9509071707725525,0.9468306303024292,0.9501829147338867,0.9418821334838867,0.9444912672042847,0.9395591020584106,0.9584301710128784
RendererModel.set,1634,0.9726964899922041,0.9627460241317749,0.9862098693847656,1.0,0.9862098693847656,0.9862985610961914,0.9999001026153564,0.9999001026153564,1.0000001192092896,1.0000001192092896,0.9862985610961914
MetaClassImpl.chooseMethod,1632,0.9708033846025984,0.971034049987793,0.9712232947349548,0.9125114247860335,0.9712232947349548,0.971034049987793,0.971034049987793,0.971034049987793,0.9712232947349548,0.9712232947349548,0.971034049987793
Range.union,1624,0.918840050638071,0.9195898175239563,0.9500194191932678,0.9628952533984533,0.9566091299057007,0.9507201910018921,0.9583027362823486,0.9583027362823486,0.9587523341178894,0.9566091299057007,0.9647226929664612
Resolve.findField,1537,0.9053298478987284,0.9256640672683716,0.9376602172851562,0.9492559133714625,0.9448468089103699,0.9369779229164124,0.9424579739570618,0.9424579739570618,0.9390454292297363,0.936157763004303,0.9655554890632629
ROCMultiClass.merge,1625,0.8343661845412174,0.8496420383453369,0.8981724977493286,0.8368554644754531,0.8635480999946594,0.8792110681533813,0.8760715126991272,0.8760715126991272,0.8760572075843811,0.8760572075843811,0.8760715126991272
ChunkWriter.write,1593,0.7472158816279093,0.7383217811584473,0.8272333145141602,0.7616468928286504,0.8482747673988342,0.8534555435180664,0.8051255941390991,0.8855221271514893,0.8534850478172302,0.8891947865486145,0.8873372077941895
XmlUtil.createXml,1617,0.8387600324860094,0.9012485146522522,0.8285805583000183,0.8371970435006388,0.8178097009658813,0.9012146592140198,0.9106789231300354,0.9012485146522522,0.9162577390670776,0.8933210372924805,0.9175575971603394
MesosTaskManagerParameters.buildVolumes,1589,0.9635823305759158,0.9568743109703064,0.972286581993103,0.9361556596976912,0.9682371616363525,0.9690910577774048,0.9589612483978271,0.9597365260124207,0.9508498907089233,0.9639233946800232,0.9651822447776794
CalendarDateUnit.withCalendar,1640,0.9905857449758427,0.9998749494552612,1.0000001192092896,0.9257752154415534,1.0000001192092896,0.9998543858528137,0.9998749494552612,0.9957461953163147,1.0000001192092896,1.0000001192092896,0.9998749494552612
DaylightModel.valence,1626,0.8799990700733934,0.8483487963676453,0.840002179145813,0.8691686589715507,0.8738535642623901,0.8729636073112488,0.8728453516960144,0.8483487963676453,0.8738535642623901,0.8738535642623901,0.8728453516960144
MapAllStringsExceptListTransform.map,1651,0.7074720216200491,0.7425183653831482,0.7498637437820435,0.7488768033643683,0.9631233811378479,0.9624655842781067,0.9631233811378479,0.7564842700958252,0.9626137018203735,0.9626137018203735,0.9631233811378479
MapUtil.filter,1650,0.8794985380017857,0.9069445133209229,0.9165966510772705,0.850701265791641,0.8760003447532654,0.9022711515426636,0.9136030673980713,0.9129660129547119,0.904830813407898,0.9146595001220703,0.9136030673980713
VPTree.buildFromData,1635,0.8327766605264658,0.8563789129257202,0.8573142886161804,0.8629512903958481,0.9178603291511536,0.8868510723114014,0.8858919739723206,0.8858919739723206,0.9463567733764648,0.8870528340339661,0.9462759494781494
OrientationHistogramSift.findHistogramPeaks,1610,0.8992945014976164,0.9529855847358704,0.8527687191963196,0.921363013804826,0.9022004008293152,0.9060627222061157,0.9153918027877808,0.9017919301986694,0.8811553120613098,0.9143646359443665,0.9071718454360962
RnnLossLayer.computeScoreForExamples,1530,0.8830073555564132,0.9494171142578125,0.9597523212432861,0.9823682672166911,0.9844058752059937,0.9350603818893433,0.9499186277389526,0.9190378189086914,0.9185736179351807,0.9581282734870911,0.9351236820220947
DateTimeUtils.addMonths,1622,0.9014912951891387,0.8809452652931213,0.8621724843978882,0.8960810698101136,0.8912712931632996,0.7658241987228394,0.8899235129356384,0.8831652402877808,0.8978577852249146,0.8599593043327332,0.854004442691803
CompileStack.getLabel,1654,0.7356348252764091,0.8774060606956482,0.8526027202606201,0.724858815998246,0.851891279220581,0.8508108854293823,0.8526027202606201,0.8514517545700073,0.8520438075065613,0.8526027202606201,0.8526027202606201
BeanUtil.beanToMap,1591,0.8731441379626725,0.941286027431488,0.9304506182670593,0.9127153728688365,0.9514643549919128,0.9517012238502502,0.9517012238502502,0.9443182945251465,0.941286027431488,0.8998995423316956,0.9514643549919128
CorrectGeometricConfiguration.reflect,1608,0.8941756603308646,0.839629590511322,0.8572773933410645,0.889838663478563,0.8844699859619141,0.8768213987350464,0.8922005295753479,0.831078052520752,0.9120305180549622,0.8154593110084534,0.8961309790611267
ServletUtil.getClientIP,1623,0.8908923494414195,0.8633882999420166,0.8268707990646362,0.9067954442671282,0.8387606143951416,0.8544540405273438,0.854332685470581,0.841793954372406,0.8280691504478455,0.8847708702087402,0.854332685470581
LPIntegerNormDistanceFunction.preDistance,1652,0.8520358159083825,0.9901247620582581,0.9896133542060852,0.9995014519499991,0.9901788234710693,0.9895142912864685,0.9890414476394653,0.9972929358482361,0.9895142912864685,0.9896133542060852,0.9841751456260681
