func_name,\texttt{R2E}$_{\text{C1}}$,\texttt{R2E}$_{\text{C3}}$,\texttt{R2E}$_{\text{C4}}$,\texttt{R2E}$_{\text{C5}}$,\texttt{R2E}$_{\text{C6}}$,\texttt{R2E}$_{\text{C7}}$,\texttt{R2E}$_{\text{C8}}$,\texttt{R2E}$_{\text{C9}}$,\texttt{R2E}$_{\text{C2}}$
CSTNode.getMeaningAs,0.806785031,0.890685195,0.882776907,0.852875817,0.852055064,0.954295438,0.883025295,0.882207121,0.883085157
DemoThreeViewStereoApp.scaleBuffered,0.612715926,0.854486125,0.828955829,0.788542709,0.809820073,0.783670682,0.840509403,0.789234599,0.818247905
CacheOperation.rethrowOrSwallowIfBackup,0.87543635,0.900629924,0.891396999,0.883702521,0.906604095,0.89976421,0.892199488,0.892539267,0.855476911
AbstractDoclet.startGeneration,0.91296907,0.91088237,0.930752299,0.862662865,0.922942878,0.933254849,0.87069097,0.888838074,0.866102808
SameDiff.convertToConstant,0.766739224,0.780274165,0.762005013,0.956748901,0.743020432,0.774612998,0.956689526,0.767123359,0.924305401
ConcurrentCommonCache.doWithWriteLock,1,0.999872956,0.999871461,0.999872956,0.999871219,0.999871219,1,0.999891189,0.945243618
MemoryHandler.publish,0.697364369,0.944511691,0.8787173,0.858752019,0.859884163,0.939898314,0.850395833,0.934416249,0.926968833
CmsSerialDateView.initDeactivationPanel,0.728278052,0.923443129,0.918170671,0.990497608,0.854745553,0.989458507,0.928660437,0.985958622,0.990766261
MessagePattern.getNumericValue,0.858318106,0.889812636,0.944557255,0.905065087,0.89844762,0.942351216,0.910727359,0.894257989,0.880696187
HomographyTotalLeastSquares.backsubstitution0134,0.840614389,0.801462666,0.83156907,0.861128126,0.859338229,0.909192937,0.91050546,0.891476895,0.770558016
DefaultGroovyMethods.unique,0.641961949,0.700948982,0.742528873,0.679047702,0.755899925,0.689336139,0.741846243,0.67996524,0.603596617
FindDialog.getDialog,0.828270826,0.861973475,0.866786835,0.882996797,0.893457279,0.945143572,0.910791453,0.909525775,0.899047743
NioGroovyMethods.leftShift,0.786765401,0.785075734,0.786375026,0.786589828,0.785444814,0.786055937,0.784342215,0.787146325,0.786436832
CircularIndex.subtract,0.889491281,0.919015672,0.918648146,0.919241629,0.956346131,0.918002108,0.919139203,0.919313708,0.919432065
CmsCategoryTree.getSortList,0.959789987,0.955602296,0.958662376,0.986560086,0.982106835,0.986553171,0.986914811,0.924467807,0.957978432
EmnistDataSetIterator.isBalanced,0.981567982,0.981500041,0.981232504,0.980120624,0.958890455,0.98016633,0.958637291,0.95916797,0.95872623
JobGraph.addUserJarBlobKey,0.961178955,0.964393625,0.958393602,0.95374793,0.959255612,0.960156157,0.9582753,0.959525196,0.954121753
GregorianCalendar.getWeekNumber,0.860971782,0.923769187,0.921497886,0.910703921,0.920955466,0.910097278,0.919516618,0.92458834,0.923973734
XString.dispatchCharactersEvents,0.779925739,0.999899193,0.896160765,0.656286888,0.999858509,0.999824569,0.752633392,0.755192404,0.999861402
BitVector.toArray,0.393522918,0.747642858,0.766695006,0.834446155,0.888508849,0.877182616,0.730487232,0.881892126,0.72505063
EssentialCycles.paths,0.829758857,0.858823519,0.836474466,0.781228657,0.802943688,0.840670423,0.862573615,0.954731473,0.908911418
AbstractDependenceMeasure.ranks,0.887107051,0.880801872,0.89439647,0.877109172,0.899731226,0.864950859,0.874601165,0.877393394,0.880667594
SpatialGrid.findClosestAlongPerimeter,0.7823038,0.924926498,0.9304141,0.904372959,0.922781602,0.91676898,0.932967099,0.93240008,0.881906791
ClientStateListener.awaitConnected,0.9920447,0.994820722,0.984201913,0.994938594,0.992075711,0.994701944,0.994773383,0.991969535,0.983973723
CmsHtmlList.clear,0.878053993,0.927134204,0.94224681,0.941640875,0.785927302,0.942902897,0.928574615,0.918209546,0.9267667
Session.persistProperties,0.474874753,0.812494613,0.73868444,0.777198685,0.696995028,0.798426442,0.759531029,0.819703108,0.911652703
TreeIndexHeader.writeHeader,0.854306912,0.974605283,0.974486644,0.974241007,0.974813821,0.973834757,0.918975006,0.974406689,0.999929105
ArrayUtil.cast,0.779719783,0.821808984,0.833488604,0.771316446,0.788813451,0.809822725,0.752611116,0.832253077,0.757385526
PharmacophoreQueryAtom.matches,0.636684241,0.830124579,0.965473756,0.879923015,0.935259564,0.942387629,0.838975365,0.945490479,0.73938619
EventServiceImpl.executeLocal,0.795962921,0.895297151,0.843682793,0.874233729,0.856577957,0.890166996,0.919163902,0.880619506,0.851333447
HadoopOutputFormatBase.open,0.661011464,0.872432859,0.802424395,0.779817186,0.866073221,0.916469682,0.901933915,0.848662216,0.831406408
AbstractPbeReplacer.decrypt,0.724424957,0.78285236,0.843490059,0.805868042,0.858902682,0.824002332,0.844318891,0.849594153,0.768416376
AvroSerializerSnapshot.resolveSchemaCompatibility,0.893261386,0.944892908,0.907648061,0.845251113,0.943662075,0.893924707,0.906303916,0.865742602,0.937029535
CoronaJobHistory.logFinished,0.971347302,0.973764166,0.99124764,0.974272569,0.975429791,0.977198301,0.978599768,0.991425884,0.992211429
Counter.incrementAll,0.928908008,0.958532119,0.957592003,0.928234728,0.921752831,0.899647022,0.957383706,0.958060511,0.929218138
ClassNodeResolver.findDecompiled,0.906277076,0.869500572,0.900175499,0.907375346,0.894493202,0.913021138,0.918684883,0.925904969,0.840445423
FeatureToWordHistogram_F64.process,0,0.903942297,0.859262382,0.724825076,0.816432775,0.825465807,0.808846724,0.814223316,0.909194426
DefaultStringifier.store,0.977430036,0.976895761,0.9775581,0.972650651,0.977609829,0.977362867,0.976790555,0.977219681,0.976857091
JavaScriptScanner.inlineContent,0.792610337,0.872753967,0.920559201,0.913565226,0.79339012,0.834934459,0.90142733,0.846481844,0.919952707
TaskTracker.purgeJob,0.921279894,0.867418683,0.874255327,0.863981807,0.925839422,0.882168965,0.863257179,0.881945105,0.854841894
Scan.checkInterfaces,0.977517478,0.976773978,0.980765826,0.973148983,0.972094561,0.972053735,0.973845607,0.973655606,0.972734551
GenericsUtils.alignGenericTypes,0.936422061,0.938258138,0.930699951,0.945924769,0.947172751,0.924278098,0.937963749,0.934073689,0.949514439
ManageTagsDialog.getJScrollPane,0.868288422,0.981831673,0.981272095,0.976931093,0.982232356,0.977346789,0.946989978,0.976868182,0.982100929
Progress.addPhase,0.821315921,0.893257798,0.887385427,0.922736899,0.886113077,0.881643751,0.954930618,0.877739717,0.882361085
LocalWeightedHistogramRotRect.computeHistogramBorder,0.877793506,0.981650942,0.981957512,0.976167677,0.979370608,0.981211355,0.979213492,0.981622236,0.981342606
MultiLayerNetwork.init,0.713662915,0.859716914,0.884393168,0.889363748,0.895602458,0.90383101,0.875648885,0.897481953,0.884977045
WriterCFPointDataset.writePointFeatureCollection,0.902761431,0.932013539,0.929565311,0.944217122,0.928961699,0.923415497,0.967583863,0.95789248,0.931287204
Decimal.fromLong,0.841584881,0.841037308,0.91249552,0.843403613,0.914908509,0.903443259,0.904180245,0.898058999,0.870133663
AbstractXTreeNode.writeExternal,0.802173742,0.911022461,0.857053624,0.890023567,0.933787373,0.89472608,0.857728618,0.947888716,0.808451755
SimpleSeekableFormatInputStream.available,0.58235479,0.767323098,0.865339046,0.777751036,0.906500075,0.831450322,0.917897159,0.852507902,0.77587427
CoalescingDelayedTrigger.executeWithDelay,0.573022102,0.756405757,0.711842874,0.568757616,0.752691892,0.743049638,0.762525916,0.657632656,0.766893213
Console.format,0.684470789,0.824302049,0.633705538,0.710325077,0.723719406,0.732831855,0.744310305,0.608386225,0.690326638
NNStorage.initializeDistributedUpgrade,0.887098232,0.888544518,0.871393256,0.893798818,0.893880582,0.841084826,0.919413229,0.898387736,0.892711796
FSDirectory.persistBlocks,0.849433656,0.9969543,0.918576405,0.86431032,0.989938832,0.861067698,0.989958228,0.822988637,0.918155566
LSSerializerImpl.getXMLEncoding,0.977995189,0.999939853,0.987018527,0.976313101,0.999912526,0.987188365,0.987027936,0.999951547,0.998006438
AddOn.versionMatches,0.877396212,0.872281447,0.931673766,0.896882246,0.946824713,0.918464475,0.928973303,0.916421084,0.921868055
JavaCompiler.errorCount,0.750748351,0.869863711,0.782561413,0.641005496,0.84940358,0.829507585,0.834468637,0.851074359,0.701203472
URI.getEscapedCurrentHierPath,0.999880828,0.999910517,0.999877644,0.999906389,0.999886132,0.999880024,0.999909035,0.999899829,1
RBBITableBuilder.flagTaggedStates,0.926373776,0.982958534,0.952762563,0.995241249,0.963543451,0.988116548,0.937898981,0.957817516,0.98806462
SphereUtil.bearingRad,0.966478085,0.95518451,0.911569344,0.96708629,0.966526626,0.966326063,0.954662352,0.907223302,0.909594161
Dict.parseBean,0.767330611,0.778897752,0.767123688,0.766856027,0.76758265,0.765152669,0.769268362,0.767817671,0.779378825
RuleBasedBreakIterator.getRuleStatus,0.910314558,0.882360121,0.881640137,0.882433459,0.881406566,0.880691903,0.881454019,0.937755239,0.876152206
SampleableConcurrentHashMap.fetchKeys,0.878867802,0.890565987,0.872345632,0.833824548,0.944197118,0.890302626,0.896240596,0.950360004,0.950472181
MesosTaskManagerParameters.create,0.866377874,0.894799357,0.919084447,0.871773821,0.890600683,0.91420187,0.880569127,0.904904999,0.915970978
ReverseTimeSeriesVertex.revertTimeSeries,0.791357931,0.865678821,0.859685569,0.836642375,0.871792271,0.825726701,0.822139954,0.827250836,0.825551631
DTWDistanceFunction.firstRow,0.765291326,0.858345221,0.884351061,0.863376482,0.886688393,0.869206012,0.88956166,0.871167842,0.885354011
CmsSecurityManager.getRelatedResourcesToPublish,0.933919423,0.952415811,0.951682888,0.946200888,0.957593633,0.963228138,0.959766885,0.959953293,0.957007706
Group.remove,0.943206669,0.978626052,0.924139033,0.960084161,0.9171786,0.9442417,0.943753328,0.919336539,0.979391729
ThreeViewEstimateMetricScene.findBestValidSolution,0.800272816,0.85655388,0.855737496,0.838259491,0.820737617,0.854247243,0.84838856,0.837652989,0.852399617
BaseS3.findCreds,0.590618882,0.964804146,0.958743947,0.890732301,0.956286527,0.905657836,0.929621219,0.960365878,0.919970532
GroupedSet.load,0.901553302,0.910004631,0.908506556,0.897019058,0.907528426,0.932800623,0.90821737,0.922345356,0.904138062
DebugPseudoAtom.setPoint3d,0.926990844,0.927494094,0.925647413,0.92758121,0.927814736,0.928260453,0.92587418,0.926971909,0.928514891
TryWithResourcesASTTransformation.transformExtendedTryWithResourcesStatement,0.87394614,0.860449919,0.838713583,0.868277426,0.823378265,0.819113613,0.896450324,0.855750692,0.871899223
ImplConvertRaster.bufferedToPlanar_U8,0.876106707,0.944349894,0.935900049,0.93782062,0.944494687,0.938376576,0.960800593,0.945641624,0.950858163
IOGroovyMethods.eachLine,0.919549079,0.918706399,0.929268705,0.928845834,0.918931422,0.895681349,0.903498853,0.930502737,0.929491241
GeometryTools.center,0.986360609,0.985952533,0.986126368,0.98625086,0.986177404,0.986202312,0.985976597,0.98606966,0.986125421
TransformerHandlerImpl.clearCoRoutine,0.774577218,0.848791861,0.794425772,0.881259819,0.824624625,0.82180861,0.809756294,0.813240954,0.806729948
FSInputChecker.read,0.885795503,0.922456495,0.940687604,0.946996677,0.866144386,0.947838941,0.946763942,0.937810105,0.914649617
Assert.checkIndex,0.910980224,0.910579928,0.921812391,0.910364605,0.910579928,0.893833127,0.913758596,0.905549193,0.893243897
SqlUtil.buildConditions,0.922727964,0.975347833,0.920781012,0.940372047,0.880279886,0.94070157,0.940760267,0.941828369,0.963547142
BackgroundGmmCommon.updateWeightAndPrune,0.919408451,0.918824423,0.920908342,0.936594817,0.897484868,0.885972017,0.924972613,0.919561818,0.940160486
A_CmsFormatterWidget.parseSelectOptions,0.69398805,0.851531386,0.77731071,0.832362583,0.866805469,0.784973068,0.830589685,0.84405378,0.767608953
SDMath.zeroFraction,0.998468466,0.998569237,0.998339418,0.998544861,0.998590242,0.998488217,0.998503055,0.998474208,0.998551808
KerasLayerUtils.getDimOrderFromConfig,0.957456816,0.974504836,0.93808251,0.964594921,0.950068878,0.943881487,0.954472068,0.95406426,0.969348377
SqlExtensions.toRowResult,0.96607569,0.96977801,0.96889143,0.966146624,0.967287207,0.968090955,0.971234984,0.963372253,0.964976217
RandomAccessReader.readContent,0.865338264,0.879775536,0.8360666,0.811441983,0.823588323,0.865833305,0.829799973,0.869600418,0.807516553
TaskRingBuffer.putBackup,0.855254727,0.95948964,0.850473939,0.754092888,0.900450372,0.899848538,0.902322803,0.9248019,0.920052538
TagletWriterImpl.propertyTagOutput,0.872794356,0.871592157,0.872572228,0.932979483,0.849615529,0.875076571,0.840977662,0.8179381,0.863967819
OnDiskArray.getRecordBuffer,0.900378187,0.870554709,0.869405366,0.838508971,0.871521011,0.87397479,0.861082369,0.866069845,0.882882505
ExcelWriter.merge,0.932558498,0.915169291,0.948257589,0.93158531,0.951253642,0.923673368,0.959311735,0.946809379,0.938607417
StaticTypeCheckingVisitor.findNotInstanceOfReturnExpression,0.951956204,0.954177234,0.961851725,0.938901884,0.946134445,0.961296374,0.952813184,0.948172729,0.948927243
CDKMCS.project,0.827265642,0.863160463,0.844535828,0.844636745,0.882515751,0.875483244,0.833868602,0.869897143,0.869502766
VariableScope.getReferencedClassVariables,0.941959392,0.999890049,1,0.942601614,0.999907653,0.955074037,0.942109697,0.825059906,0.999910661
PropsVectors.compact,0.743595839,0.804544208,0.889632608,0.814788736,0.833395735,0.785656272,0.820513313,0.845985819,0.836784263
ConstFold.fold2,0.892832509,0.866250713,0.951062264,0.938265258,0.822413931,0.877344969,0.893324537,0.894630629,0.859826981
BCUtil.readPemObject,0.837738135,0.919149664,0.889781071,0.847218192,0.916381275,0.841871547,0.885056536,0.90099356,0.919954879
CmsPublishService.getCachedOptions,0.893640513,0.833353219,0.829433536,0.935550579,0.893760398,0.884774354,0.884919676,0.879035501,0.887690061
DataManipulationOps.create1D_F32,0.918042441,0.901265817,0.881913341,0.918051279,0.923773059,0.871878581,0.898468869,0.875424253,0.874947983
ZapNTLMEngineImpl.hmacMD5,0.903480312,0.889177338,0.999859956,0.890389369,0.999919923,0.889952655,0.889975334,0.890418062,0.90316592
ExceptionUtil.rethrowAllowedTypeFirst,0.866337721,0.858127642,0.903710072,0.903836256,0.856383422,0.866667659,0.901301867,0.9129177,0.895832997
PartitionRequestClientFactory.createPartitionRequestClient,0.728163238,0.857675956,0.886864016,0.879211949,0.871170612,0.878933095,0.906822264,0.878217896,0.909484271
CDMArrayAtomic.getElementType,0.519869459,0.671186775,0.841538802,0.726538025,0.73870613,0.715937026,0.815263566,0.842447753,0.798134803
KeyMap.iterator,0.877441118,0.835864646,0.848130906,0.883688345,0.872001732,0.870692791,0.853108349,0.879691849,0.879432872
RaftSemaphore.onSessionClose,0.795762793,0.9495946,0.93992528,0.928888942,0.928655264,0.940258355,0.928680624,0.918294363,0.91496226
AddOnLoader.getImplementors,0.82231054,0.774469984,0.758122729,0.767348069,0.798809248,0.82115321,0.815266305,0.763094801,0.774392844
ToolsUI.prepareGui,0.465092117,0.901715328,0.872690221,0.878717489,0.881049028,0.873522114,0.922971591,0.909490298,0.888230605
AliasedDiscoveryConfig.setProperty,0.758486797,0.937425998,0.929395713,0.880920098,0.928909306,0.876343743,0.900921929,0.929628247,0.663350585
Setting.set,0.749564478,0.751839451,0.753188585,0.751985631,0.746814575,0.752969951,1,0.743085764,0.751915326
AbstractRenderer.shift,0.950174787,0.944267548,0.941118715,0.951382384,0.943329394,0.95002721,0.927271528,0.945356732,0.94991722
ObjectUtil.isEmpty,0.880259784,0.852735238,0.853636851,0.852686429,0.853517914,0.853637591,0.853724719,0.853927194,0.852686429
LightWeightGSet.remove,0.794976988,0.949888682,0.9496951,0.914770658,0.948789197,0.954302568,0.949882197,0.956290477,0.95415643
ProteinPocketFinder.sortPockets,0.902893337,0.943390571,0.935174703,0.934816199,0.93881875,0.937527851,0.898503538,0.940416642,0.951055961
ReflectUtil.getFieldsDirectly,0.885142057,0.929028327,0.983471015,0.884729455,0.992049395,0.99265155,0.991448927,0.983346263,0.991931057
SqlTableScan.insert,0.996912597,0.997290801,0.997644871,0.997392834,0.99761326,0.996846342,0.997644871,0.997178192,0.997207037
ZipUtil.addFile,0.869577126,0.999874663,0.999843156,0.9998841,0.999878308,0.999886096,0.999888835,0.999884139,0.868164538
GoAPIGenerator.createDirAndFile,0.843523257,0.858456793,0.887813825,0.886932271,0.85867439,0.85836035,0.887552067,0.903427056,0.86022166
RuleCharacterIterator.skipIgnored,0.806415751,0.711198677,0.711034534,0.71227466,0.711374795,0.710877438,0.711223802,0.711609991,0.917838208
GasteigerPEPEPartialCharges.removingFlagsAromaticity,0.936901854,0.973640858,0.95831241,0.969314306,0.973821093,0.969823282,0.969823282,0.969530263,0.969853481
DefaultGroovyMethods.println,0.791251536,0.886191146,0.886637552,0.885655846,0.872983297,0.872804756,0.886913459,0.85747269,0.885016225
JTableProjection.setCurrentProjection,0.564459388,0.899662169,0.834317186,0.8556984,0.872423414,0.83094013,0.861986877,0.830258943,0.903400918
GroovyMBean.listOperationDescriptions,0.999909511,1,0.999908798,0.999942888,0.999926963,0.999887205,0.999945319,0.999908417,0.999917747
VisOdomMonoPlaneInfinity.setIntrinsic,0.817565248,0.879675576,0.88017188,0.880298377,0.932341723,0.898866388,0.881832281,0.880723985,0.880521137
GEOSTransform.satToEarth,0.734671652,0.821134435,0.709385865,0.833708424,0.808693531,0.784767602,0.732037836,0.823250286,0.853919257
D4Cursor.setElements,0.616854827,0.865227658,0.813545304,0.907801296,0.869485379,0.869713768,0.854243432,0.895244843,0.867853209
Session.beginTransaction,0.846055547,0.945205178,0.899618681,0.944799316,0.943534559,0.846753036,0.944206919,0.944203631,0.846644236
Point3dDifference.construct,0.994964048,0.992361461,0.994973825,0.992352472,0.995059742,0.994867801,0.994998349,0.996745121,0.995099047
AbstractDb.update,0.999925669,0.999874356,0.999881714,0.999881714,0.999888732,0.999938082,0.999864278,0.999884893,1
ParameterizationFunction.sinusProduct,0.970315274,0.9795609,0.979497548,0.970315274,0.970911657,0.970420791,0.971073763,0.971004699,0.970456649
AnnualTimeZoneRule.getNextStart,0.8920881,0.94603509,0.907568358,0.932144114,0.987285775,0.97871769,0.972791436,0.987362892,0.946086145
PnPInfinitesimalPlanePoseEstimation.computeError,0.939507469,0.939988889,0.945838565,0.936901915,0.929067662,0.949596435,0.93631975,0.926742072,0.947423031
NumberVectorRandomFeatureSelectionFilter.initializeRandomAttributes,0.765923662,0.808601351,0.741337137,0.801177247,0.869886411,0.787529773,0.823477848,0.795717994,0.828877122
ThreadLocalRandomProvider.getSecure,0.799085573,0.879648079,0.892627133,0.951960684,0.999913821,0.926609341,0.925755312,0.999893515,0.880760523
Locale.getDisplayScript,0.970314134,0.969556147,0.969761836,0.971321731,0.969478859,0.972002099,0.969443037,0.969725536,0.969301866
CmsShell.execute,0.580405827,0.792265737,0.789755571,0.844925095,0.773537062,0.771546471,0.858652558,0.81794155,0.755760652
KeyIterator.acceptNode,0.727235809,0.931826397,0.943777425,0.94578349,0.94552035,0.918659968,0.948571104,0.953357591,0.942957264
Convolution3DUtils.get3DSameModeTopLeftPadding,0.868038794,0.877587037,0.87808419,0.883635711,0.951354248,0.924239564,0.867560639,0.874538274,0.876951844
Index.getIndexIterator,0.78572232,0.944692433,0.889596513,0.880961946,0.889572652,0.884544872,0.895336493,0.889304385,0.890074076
PerspectiveOps.convertToMatrix,0.943370513,0.974795785,0.970227281,0.970065487,0.96958019,0.979341715,0.96554322,0.974681916,0.986134686
InverseDepsAnalyzer.inverseDependences,0.611278369,0.706653408,0.742278821,0.621632158,0.680448918,0.746874323,0.641337664,0.644567293,0.700112434
BasicRecordStoreLoader.getBatchChunk,0.999901728,0.984510426,0.982062558,0.88506537,0.999799978,1,0.999837622,0.999905229,0.999798746
BitsUtil.andI,0.940153738,0.961512799,0.96179123,0.89410328,0.964764341,0.962615486,0.961359231,0.961101783,0.962253631
Start.setDocletInvoker,0.694137816,0.919574611,0.945387143,0.916015984,0.930403658,0.94755881,0.929108317,0.940058314,0.919168506
ChessboardCornerClusterFinder.disconnectInvalidVertices,0.822547178,0.871938185,0.879433993,0.78733017,0.89785556,0.847934723,0.908605451,0.857273679,0.913714647
GeometryTools.getBestAlignmentForLabel,0.862973053,0.896136591,0.924498502,0.986082075,0.894143401,0.986230204,0.990447898,0.941571207,0.888500883
HashSlotArrayBase.shiftConflictingKeys,0.867986927,0.859370245,0.859599675,0.855793409,0.87985893,0.865115078,0.869176215,0.84772523,0.863230517
Grib1SectionBitMap.getBitmap,0.777374211,0.862788974,0.868409467,0.781140907,0.909955593,0.903384259,0.904211125,0.886603575,0.88595702
TaskRingBuffer.dispose,0.909015747,0.966011706,0.984221347,0.94272503,0.983886815,0.939921518,0.984091891,0.983505822,0.941055987
UIUtils.formatDuration,0.802421598,0.805385828,0.901010044,0.86734008,0.865942098,0.828254452,0.891732289,0.94169918,0.865584825
RingbufferMergeData.read,0.844933655,0.843670903,0.852806,0.823184461,0.832493001,0.815832983,0.829273113,0.904145276,0.833189259
Provider.load,0.4442519,0.666391435,0.714814175,0.686060693,0.769591367,0.719881747,0.676771644,0.794119515,0.731459525
CropImageTransform.doTransform,0.726154886,0.92987008,0.880159974,0.907033917,0.923961469,0.905030667,0.884556754,0.936110418,0.900149204
AdvancedNetworkConfig.addWanEndpointConfig,0.984793821,0.984187593,0.98483406,0.984284819,0.985262256,0.98436931,1,0.984341209,0.999888305
SpiderHtmlParser.processAttributeElement,0.886940417,0.864062145,0.903828327,0.856435366,0.906188552,0.900491102,0.901980517,0.949762008,0.961342166
CodecPool.returnDecompressor,0.917585028,0.968791775,0.938083236,0.937717276,0.96810046,0.917974088,0.919883734,0.927029092,0.919871396
KerasModelBuilder.buildSequential,0.974765227,0.974936482,0.975381189,0.975285375,0.974888435,0.975067859,0.974765289,0.975338062,0.975103216
DBInputFormat.getCountQuery,0.819219827,0.860262029,0.906225259,0.820137377,0.986918811,0.820627677,0.894430557,0.862540257,0.858678078
NcssParamsBean.getCalendarDateRange,0.854101276,0.868591524,0.869029782,0.832640086,0.845112281,0.857601432,0.866138441,0.883375129,0.802244766
TdsRequestedDataset.getNetcdfFile,0.999885852,1,0.999903237,0.9998996,0.999937961,0.999880208,0.999900163,0.999891947,1
IonizationPotentialTool.familyHalogen,0.943302397,0.94980586,0.950778843,0.950709304,0.949043168,0.949810878,0.949828071,0.949978038,0.94852551
CDMDSP.fillgroup,0.7789102,0.940133515,0.944836203,0.899189359,0.936016757,0.903167545,0.947320798,0.942841695,0.931689835
Long.numberOfLeadingZeros,0.999869881,0.981393852,0.999908679,0.999869868,0.999887016,0.999868103,0.999892683,0.996251344,0.999884365
TaskSlotTable.isAllocated,0.978048122,0.990307888,0.977266177,0.990558912,0.977721823,0.990301133,0.990347597,0.990195952,0.990687774
JsonUtil.getString,0.999880637,0.999877545,0.999862941,0.999886974,0.99990966,0.999879174,0.999911399,0.99992895,0.999846081
HtmlDocletWriter.addMethodInfo,0.674867969,0.857464879,0.86125255,0.836578087,0.879215353,0.840334516,0.846370899,0.847381926,0.825692343
JDBCInputFormat.close,0.51494742,0.904082533,0.904837138,0.924518795,0.903667526,0.893380887,0.924604655,0.890244953,0.925277808
ICULocaleService.registerObject,0.897784713,0.990886923,0.896640095,0.798812306,0.90251568,0.897543488,0.898561526,0.925419783,0.896720311
CyclicCarbohydrateRecognition.coordinatesOfCycle,0.922301926,0.921950611,0.921764813,0.918805259,0.922316207,0.919889783,0.923907952,0.927560332,0.921896528
MapUtil.toListMap,0.955421413,0.952153869,0.95036974,0.951613853,0.961347094,0.958291673,0.948936123,0.958639005,0.951944745
BindableASTTransformation.needsPropertyChangeSupport,0.866842359,0.870348629,0.881838825,0.855227085,0.881454911,0.901655709,0.833123115,0.84725757,0.863289181
SDBaseOps.shape,0.98432465,0.98479121,0.984856154,0.984332307,0.984265488,0.999875631,0.983369414,0.984231284,0.999891677
BasicWorkspaceManager.scopeOutOfWorkspaces,0.867699742,0.876257508,0.962992138,0.879406914,0.927568212,0.859499564,0.889929283,0.973358744,0.912480868
ChainedMapDriver.collect,0.675173075,0.912731605,0.929349991,0.779280439,0.829161826,0.903439527,0.929600699,0.922701606,0.93644998
VMath.transpose,0.960125533,0.987038237,0.98226394,0.932338499,0.981270779,0.982665299,0.982320576,0.981620074,0.939494278
WordVectorSerializer.readWord2VecFromText,0.868900415,0.874556895,0.877813927,0.887118053,0.872621962,0.857967613,0.849408233,0.879822993,0.875795437
ChemModel.setReactionSet,0.868392193,0.97016703,0.85891256,0.862840058,0.969853987,0.859257073,0.970365367,0.859562596,0.860551583
LoadCommon.inquire,0.460207791,0.730901317,0.843853847,0.778775392,0.911455142,0.776795867,0.775904129,0.766485717,0.773137591
KvStateService.fromConfiguration,0.899626861,0.948514956,0.950172251,0.921682028,0.935554134,0.950081317,0.93333032,0.960256875,0.863365459
CmsResourceTypeApp.addToolbarButtons,0.880264409,0.97205494,0.964878041,0.972349458,0.978268484,0.96455362,0.974956056,0.972644219,0.970349961
VisOdomMonoPlaneInfinity.setExtrinsic,0.899782708,0.949492174,0.94900624,0.949661054,0.926827498,0.961514493,0.958454323,0.878768809,0.950053616
ClassNodeUtils.formatTypeName,0.875229554,0.9393121,0.93952823,0.938193934,0.937878222,0.937863305,0.93781171,0.904349765,0.938207038
ContinuousFileMonitoringFunction.listEligibleFiles,0.829471833,0.806001406,0.846919941,0.834723007,0.83699734,0.772328638,0.845158408,0.836778461,0.729535274
DialectFactory.identifyDriver,0.967359176,0.959379171,0.923026569,0.965187602,0.965014495,0.972007305,0.949768697,0.963106879,0.972400768
JavacState.load,0.766342151,0.864488003,0.812348262,0.795693491,0.783037778,0.833550217,0.836197336,0.80671724,0.843118915
AtomTetrahedralLigandPlacer3D.rescaleBondLength,0.867869057,0.925231979,0.911413619,0.908822704,0.924459973,0.912617672,0.888984662,0.89524046,0.924681303
Parser.alignINClause,0.673702066,0.838905015,0.794001868,0.82099717,0.865163767,0.649403884,0.809542131,0.812571924,0.812867439
RectifyFundamental.rotateEpipole,0.955073677,0.949423432,0.917731377,0.934770089,0.96468907,0.950393013,0.91670732,0.928298731,0.955460061
DateIntervalInfo.parseSkeleton,0.894171997,0.952771888,0.916806642,0.920349075,0.925016457,0.953285121,0.925787516,0.919171092,0.925262161
FactoryMultiViewRobust.homographyRansac,0.987297516,0.987158004,0.983629462,0.987263223,0.988031411,0.98356184,0.997098801,0.988101312,0.9872816
Excel03SaxReader.processCellValue,0.662857964,0.8280464,0.838757049,0.832173017,0.850593401,0.871317949,0.829684445,0.882508998,0.835410537
SquareCrossClustersIntoGrids.lowerEdgeIndex,0.769718984,0.909027886,0.865800069,0.909203307,0.909734135,0.906009641,0.909203307,0.856322325,0.876970224
ServletUtil.showSecurity,0.96390122,0.982359786,0.969212922,0.952536108,0.97191247,0.972023467,0.930811216,0.980284986,0.94129
SessionDriver.setDeadline,0.999931938,0.999864683,1,0.999876932,0.999876522,1,0.999872299,1,0.999840977
IndentPrinter.printIndent,0.922493085,0.93661302,0.935868192,0.923384725,0.923857331,0.93387278,0.922359461,0.928397798,0.967914683
FutureUtil.logAllExceptions,0.884428648,0.959619814,0.902388674,0.89928548,0.7906829,0.94228163,0.801774906,0.858776048,0.915031541
Sql.query,0.962515708,0.96382006,0.962528625,0.963187545,0.963109573,0.962719722,0.963635992,0.96293896,0.963109573
GeometryTools.get2DCentreOfMass,0.983874681,0.986279632,0.983655015,0.986266729,0.985707894,0.984767964,0.985556108,0.983975744,0.983963668
DefaultOperatorStateBackend.getBroadcastState,0.948177322,0.945388842,0.930899651,0.949987657,0.935668903,0.928615645,0.920245256,0.946473025,0.932262474
